age,workclass,education,capital-gain-category,hours-per-week,occupation,income
34.0,Private,Masters,cat1,43.0,Prof-specialty,>50K
67.0,Private,HS-grad,cat1,24.0,Other-service,<=50K
45.0,Private,Assoc-voc,cat1,,Exec-managerial,<=50K
64.0,Private,7th-8th,cat1,40.0,Craft-repair,<=50K
51.0,Private,Masters,cat1,38.0,Prof-specialty,>50K
31.0,Private,Bachelors,cat1,55.0,Sales,>50K
42.0,Self-emp-inc,Bachelors,cat1,45.0,Exec-managerial,>50K
65.0,Private,5th-6th,cat1,40.0,,<=50K
23.0,Private,Some-college,cat1,20.0,Adm-clerical,<=50K
31.0,,Some-college,cat1,45.0,Craft-repair,<=50K
33.0,Private,10th,cat1,40.0,Machine-op-inspct,<=50K
17.0,Local-gov,11th,,35.0,Craft-repair,<=50K
63.0,Private,Masters,,,Handlers-cleaners,<=50K
48.0,Private,HS-grad,cat1,60.0,Machine-op-inspct,>50K
45.0,Local-gov,Assoc-acdm,cat1,40.0,Handlers-cleaners,<=50K
17.0,Private,10th,cat1,10.0,Handlers-cleaners,<=50K
26.0,Local-gov,HS-grad,,40.0,Craft-repair,<=50K
38.0,Federal-gov,Some-college,cat1,40.0,Tech-support,<=50K
29.0,Private,HS-grad,cat1,40.0,Exec-managerial,<=50K
44.0,Private,Some-college,cat1,32.0,,<=50K
43.0,Federal-gov,Masters,cat1,40.0,Craft-repair,<=50K
39.0,State-gov,Bachelors,cat1,40.0,Exec-managerial,<=50K
43.0,Private,,cat1,40.0,Other-service,<=50K
23.0,Private,HS-grad,cat1,45.0,Adm-clerical,<=50K
19.0,Private,HS-grad,cat1,40.0,Other-service,<=50K
49.0,Self-emp-not-inc,9th,cat1,,Craft-repair,<=50K
,Private,,cat2,40.0,Craft-repair,<=50K
32.0,Private,HS-grad,,50.0,Transport-moving,<=50K
38.0,Private,Bachelors,,40.0,Transport-moving,<=50K
25.0,?,5th-6th,cat1,25.0,?,<=50K
44.0,Private,Some-college,cat1,40.0,Handlers-cleaners,<=50K
63.0,Private,,cat1,40.0,Sales,<=50K
42.0,Local-gov,,cat1,60.0,Other-service,<=50K
21.0,Private,Some-college,cat1,40.0,Sales,<=50K
32.0,Private,Some-college,cat1,40.0,Craft-repair,<=50K
24.0,Self-emp-not-inc,HS-grad,cat1,50.0,Other-service,<=50K
50.0,State-gov,HS-grad,cat1,40.0,Transport-moving,<=50K
26.0,Self-emp-inc,Bachelors,cat1,80.0,Sales,>50K
35.0,Private,HS-grad,cat1,35.0,Exec-managerial,<=50K
31.0,Private,Bachelors,cat1,44.0,Craft-repair,>50K
24.0,Private,1st-4th,cat1,66.0,Farming-fishing,<=50K
40.0,Private,HS-grad,cat1,56.0,Craft-repair,<=50K
31.0,Private,Bachelors,cat1,55.0,Exec-managerial,<=50K
,Private,HS-grad,,40.0,Handlers-cleaners,<=50K
44.0,Private,HS-grad,cat1,35.0,Sales,>50K
40.0,Private,Bachelors,cat1,40.0,Prof-specialty,<=50K
75.0,?,5th-6th,cat1,25.0,?,<=50K
52.0,Local-gov,Some-college,cat2,42.0,Protective-serv,<=50K
51.0,Self-emp-not-inc,,cat1,40.0,Craft-repair,<=50K
39.0,State-gov,Bachelors,,40.0,Prof-specialty,<=50K
40.0,Private,Assoc-acdm,,50.0,Sales,>50K
40.0,Self-emp-not-inc,Some-college,,35.0,Machine-op-inspct,<=50K
33.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
38.0,,Some-college,,,Protective-serv,>50K
29.0,Private,Assoc-voc,cat1,,Handlers-cleaners,<=50K
37.0,Private,Some-college,cat1,37.0,Adm-clerical,<=50K
37.0,Private,,cat4,45.0,Craft-repair,>50K
19.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
46.0,Local-gov,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
46.0,Private,Assoc-acdm,cat1,40.0,Exec-managerial,>50K
37.0,Private,Some-college,cat1,30.0,Protective-serv,<=50K
34.0,Private,Some-college,cat1,40.0,Adm-clerical,<=50K
38.0,,Some-college,cat1,43.0,Adm-clerical,<=50K
26.0,Private,HS-grad,,,Craft-repair,<=50K
34.0,Private,Bachelors,cat1,,Other-service,<=50K
57.0,Private,Bachelors,cat1,,Prof-specialty,<=50K
33.0,Private,11th,cat1,65.0,Craft-repair,<=50K
26.0,Local-gov,Some-college,cat1,40.0,Protective-serv,<=50K
20.0,Private,HS-grad,cat1,84.0,Sales,<=50K
38.0,Private,Bachelors,cat2,60.0,Prof-specialty,>50K
61.0,Private,Some-college,,6.0,Other-service,<=50K
36.0,Self-emp-not-inc,Doctorate,,45.0,Prof-specialty,>50K
61.0,?,HS-grad,,40.0,?,>50K
17.0,Private,Some-college,cat1,16.0,Craft-repair,<=50K
40.0,Private,Some-college,,40.0,Machine-op-inspct,>50K
18.0,Private,11th,,16.0,Other-service,<=50K
21.0,,Assoc-acdm,,32.0,Sales,<=50K
,Private,HS-grad,cat1,40.0,Other-service,<=50K
46.0,Private,,cat1,40.0,Machine-op-inspct,<=50K
55.0,Federal-gov,HS-grad,,40.0,Exec-managerial,<=50K
27.0,Private,Assoc-acdm,cat1,52.0,Sales,<=50K
39.0,Private,HS-grad,cat1,42.0,Other-service,<=50K
36.0,Private,HS-grad,cat1,48.0,Transport-moving,<=50K
51.0,Private,Some-college,cat2,40.0,Transport-moving,<=50K
27.0,Private,Bachelors,cat1,40.0,Sales,<=50K
30.0,Local-gov,Bachelors,cat1,40.0,Prof-specialty,>50K
42.0,Private,HS-grad,cat1,47.0,Sales,<=50K
23.0,Private,Bachelors,cat1,20.0,Other-service,<=50K
56.0,Private,,,40.0,Exec-managerial,>50K
41.0,Self-emp-not-inc,Some-college,,50.0,Craft-repair,<=50K
,Private,HS-grad,,46.0,,<=50K
46.0,Federal-gov,Assoc-voc,,60.0,Craft-repair,<=50K
54.0,Private,HS-grad,,40.0,Craft-repair,<=50K
38.0,Private,Some-college,cat2,43.0,,>50K
45.0,,,cat1,50.0,,>50K
50.0,Self-emp-not-inc,Prof-school,cat1,30.0,Prof-specialty,>50K
22.0,Private,Some-college,cat1,40.0,Sales,<=50K
31.0,Private,HS-grad,cat1,40.0,Farming-fishing,<=50K
27.0,,HS-grad,cat1,30.0,Other-service,<=50K
34.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
46.0,Private,11th,cat1,30.0,Transport-moving,<=50K
47.0,Private,Bachelors,cat1,60.0,Sales,>50K
36.0,State-gov,Assoc-voc,cat1,40.0,Other-service,<=50K
22.0,Private,HS-grad,cat1,40.0,Handlers-cleaners,<=50K
51.0,,HS-grad,,45.0,Sales,<=50K
43.0,Private,Some-college,cat1,30.0,Other-service,<=50K
54.0,Private,Some-college,cat1,50.0,Prof-specialty,<=50K
24.0,Private,9th,cat1,40.0,Machine-op-inspct,<=50K
29.0,Private,Prof-school,cat1,55.0,Prof-specialty,<=50K
40.0,State-gov,Some-college,cat1,38.0,Adm-clerical,<=50K
18.0,Private,11th,cat1,20.0,Other-service,<=50K
31.0,Private,Bachelors,cat1,50.0,Adm-clerical,<=50K
57.0,Private,Doctorate,,,Tech-support,>50K
32.0,Private,Masters,cat1,40.0,Adm-clerical,<=50K
48.0,Private,Masters,cat1,40.0,Exec-managerial,>50K
24.0,Private,Some-college,,35.0,Craft-repair,<=50K
24.0,Private,Assoc-acdm,cat1,22.0,,<=50K
24.0,Private,Assoc-voc,cat1,,Craft-repair,<=50K
49.0,Local-gov,Bachelors,cat2,30.0,Prof-specialty,>50K
27.0,,HS-grad,cat1,70.0,Farming-fishing,<=50K
37.0,Private,Some-college,cat1,40.0,Tech-support,<=50K
33.0,Private,Some-college,cat1,60.0,Craft-repair,>50K
,Private,Some-college,,25.0,,<=50K
45.0,Private,Bachelors,,40.0,Exec-managerial,>50K
54.0,Local-gov,Masters,cat1,40.0,Prof-specialty,<=50K
47.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
22.0,Private,Some-college,cat1,22.0,Sales,<=50K
20.0,Private,HS-grad,,40.0,Other-service,<=50K
36.0,Private,9th,,40.0,,<=50K
49.0,?,HS-grad,,40.0,?,<=50K
58.0,Self-emp-not-inc,7th-8th,cat1,40.0,Transport-moving,>50K
20.0,?,Some-college,cat1,40.0,?,<=50K
34.0,Self-emp-inc,Bachelors,cat1,40.0,Sales,<=50K
36.0,Private,Masters,,44.0,Prof-specialty,>50K
28.0,Local-gov,Bachelors,cat2,60.0,Adm-clerical,<=50K
38.0,Local-gov,Assoc-voc,cat1,40.0,Exec-managerial,<=50K
32.0,Private,11th,cat1,40.0,Craft-repair,<=50K
35.0,Self-emp-inc,HS-grad,cat1,60.0,Exec-managerial,<=50K
51.0,Self-emp-inc,Assoc-acdm,cat1,,Sales,<=50K
33.0,,Some-college,cat1,45.0,Exec-managerial,<=50K
71.0,Private,Masters,,,Prof-specialty,<=50K
48.0,Private,Masters,cat1,40.0,,>50K
53.0,Self-emp-not-inc,HS-grad,cat1,50.0,Sales,<=50K
40.0,Private,Assoc-voc,cat1,40.0,Adm-clerical,>50K
64.0,Self-emp-not-inc,,cat1,5.0,Sales,<=50K
42.0,Federal-gov,HS-grad,cat1,48.0,Adm-clerical,>50K
25.0,,HS-grad,cat1,40.0,Craft-repair,>50K
66.0,Private,Some-college,,50.0,Sales,>50K
59.0,Federal-gov,Masters,cat1,40.0,Prof-specialty,>50K
42.0,Self-emp-not-inc,Some-college,cat1,55.0,Exec-managerial,>50K
,Private,HS-grad,cat1,40.0,Farming-fishing,<=50K
19.0,Private,HS-grad,cat1,25.0,Handlers-cleaners,<=50K
26.0,Private,Some-college,,,Sales,<=50K
22.0,Private,HS-grad,cat1,30.0,Other-service,<=50K
33.0,Private,Some-college,cat1,40.0,Sales,<=50K
63.0,Private,11th,cat1,12.0,Farming-fishing,<=50K
20.0,Private,Some-college,,30.0,Handlers-cleaners,<=50K
33.0,Private,5th-6th,cat1,40.0,Craft-repair,<=50K
57.0,?,7th-8th,cat2,45.0,?,<=50K
56.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
70.0,Self-emp-not-inc,Assoc-voc,,,Farming-fishing,>50K
42.0,Private,HS-grad,,40.0,Tech-support,>50K
25.0,Local-gov,Bachelors,cat1,40.0,Prof-specialty,<=50K
28.0,,Some-college,cat1,40.0,Machine-op-inspct,>50K
80.0,Self-emp-not-inc,HS-grad,cat2,40.0,Other-service,<=50K
36.0,Private,10th,cat1,40.0,Transport-moving,<=50K
37.0,Private,Masters,cat1,40.0,Exec-managerial,>50K
38.0,Private,HS-grad,cat1,60.0,Adm-clerical,>50K
52.0,State-gov,HS-grad,cat1,,Other-service,<=50K
49.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
30.0,Private,HS-grad,cat1,40.0,Transport-moving,<=50K
36.0,Private,Some-college,cat2,50.0,Sales,>50K
70.0,Self-emp-inc,Prof-school,cat1,35.0,Prof-specialty,>50K
55.0,Private,Some-college,cat1,62.0,Farming-fishing,>50K
25.0,Private,Bachelors,cat1,40.0,Exec-managerial,<=50K
59.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,>50K
22.0,Private,Some-college,cat1,40.0,Craft-repair,<=50K
41.0,Local-gov,Assoc-acdm,cat1,50.0,Craft-repair,<=50K
,Private,HS-grad,cat1,45.0,Exec-managerial,>50K
54.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
38.0,Private,HS-grad,cat1,40.0,Other-service,<=50K
52.0,Private,HS-grad,cat2,40.0,Prof-specialty,>50K
36.0,Private,11th,cat1,40.0,Machine-op-inspct,<=50K
74.0,Self-emp-inc,HS-grad,,30.0,Exec-managerial,>50K
35.0,Self-emp-not-inc,5th-6th,cat1,15.0,Other-service,<=50K
41.0,Private,12th,,40.0,Adm-clerical,<=50K
30.0,Private,Assoc-voc,cat1,40.0,Tech-support,<=50K
25.0,Private,HS-grad,cat1,48.0,Machine-op-inspct,<=50K
,Private,Some-college,cat3,60.0,Exec-managerial,>50K
38.0,Private,Bachelors,cat4,50.0,Exec-managerial,>50K
34.0,State-gov,Masters,cat1,40.0,Machine-op-inspct,>50K
48.0,Private,Masters,cat1,50.0,Exec-managerial,>50K
50.0,Self-emp-not-inc,5th-6th,cat1,15.0,Tech-support,<=50K
19.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
51.0,Private,Some-college,cat1,40.0,Sales,<=50K
39.0,Private,Bachelors,cat1,40.0,Adm-clerical,<=50K
20.0,Private,11th,cat1,40.0,Other-service,<=50K
17.0,Private,11th,cat1,16.0,Handlers-cleaners,<=50K
42.0,Private,Some-college,cat1,50.0,Sales,>50K
25.0,Private,Some-college,,25.0,Other-service,<=50K
,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
65.0,Private,Doctorate,cat1,,Prof-specialty,<=50K
32.0,Self-emp-not-inc,Bachelors,,70.0,Machine-op-inspct,>50K
33.0,Self-emp-inc,Bachelors,cat1,45.0,Prof-specialty,<=50K
,State-gov,Some-college,cat1,20.0,Tech-support,<=50K
,Private,HS-grad,cat1,40.0,Transport-moving,<=50K
41.0,Local-gov,Some-college,cat1,40.0,Protective-serv,<=50K
44.0,Private,HS-grad,cat1,40.0,Craft-repair,>50K
,Private,10th,cat2,12.0,,<=50K
36.0,Private,HS-grad,cat1,52.0,Exec-managerial,<=50K
67.0,Self-emp-not-inc,HS-grad,,20.0,Farming-fishing,<=50K
28.0,Private,HS-grad,,45.0,Transport-moving,<=50K
24.0,Private,11th,,40.0,Handlers-cleaners,<=50K
17.0,Private,,cat1,8.0,Sales,<=50K
,Self-emp-not-inc,Bachelors,cat1,30.0,Exec-managerial,<=50K
67.0,Private,11th,cat1,40.0,Other-service,<=50K
21.0,?,Some-college,cat1,10.0,?,<=50K
51.0,Private,Masters,cat2,40.0,Prof-specialty,<=50K
32.0,Private,1st-4th,cat2,40.0,Craft-repair,<=50K
39.0,Private,,cat1,40.0,Exec-managerial,>50K
18.0,Self-emp-not-inc,Some-college,cat1,35.0,Craft-repair,<=50K
50.0,Self-emp-not-inc,Bachelors,cat1,45.0,Craft-repair,>50K
24.0,Private,10th,,15.0,Sales,<=50K
21.0,,Some-college,cat1,,Adm-clerical,<=50K
24.0,Private,Bachelors,,16.0,Adm-clerical,<=50K
34.0,Private,Assoc-voc,,40.0,Other-service,<=50K
68.0,?,10th,,35.0,?,<=50K
49.0,Self-emp-not-inc,10th,cat1,32.0,Craft-repair,<=50K
50.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
33.0,Private,Assoc-acdm,cat1,40.0,Exec-managerial,<=50K
18.0,Private,Some-college,cat1,40.0,Adm-clerical,<=50K
45.0,Private,,,,Adm-clerical,>50K
,Private,HS-grad,cat1,35.0,Sales,<=50K
46.0,Self-emp-inc,,cat2,37.0,Exec-managerial,>50K
64.0,Local-gov,HS-grad,cat1,40.0,Adm-clerical,<=50K
39.0,Private,Doctorate,,45.0,Prof-specialty,<=50K
35.0,Private,HS-grad,cat1,70.0,Craft-repair,<=50K
21.0,Private,Some-college,cat1,32.0,Other-service,<=50K
29.0,Private,Assoc-acdm,cat1,,Tech-support,<=50K
38.0,State-gov,Bachelors,cat1,30.0,Exec-managerial,>50K
45.0,Private,HS-grad,cat1,40.0,,<=50K
30.0,Self-emp-not-inc,Masters,,50.0,Prof-specialty,>50K
41.0,,Some-college,cat1,,Adm-clerical,>50K
37.0,Private,HS-grad,cat1,40.0,,<=50K
45.0,Private,Bachelors,cat1,60.0,Sales,>50K
20.0,?,HS-grad,cat1,30.0,?,<=50K
45.0,Self-emp-inc,HS-grad,cat1,48.0,Exec-managerial,>50K
20.0,Federal-gov,HS-grad,cat1,20.0,Adm-clerical,<=50K
63.0,Self-emp-inc,Some-college,cat3,60.0,Sales,>50K
35.0,Self-emp-not-inc,Some-college,cat1,40.0,Exec-managerial,<=50K
,Private,Bachelors,cat1,50.0,Prof-specialty,<=50K
19.0,Private,Some-college,,50.0,Transport-moving,<=50K
23.0,Private,HS-grad,cat1,35.0,Other-service,<=50K
34.0,,Bachelors,cat1,45.0,Prof-specialty,<=50K
23.0,?,11th,cat1,40.0,?,<=50K
,Self-emp-not-inc,5th-6th,cat1,50.0,Transport-moving,>50K
46.0,Private,HS-grad,,5.0,Handlers-cleaners,<=50K
38.0,Local-gov,,cat1,,Exec-managerial,>50K
55.0,Local-gov,12th,cat1,40.0,Adm-clerical,<=50K
27.0,Private,Some-college,cat1,40.0,Adm-clerical,<=50K
48.0,Private,Some-college,,45.0,Craft-repair,>50K
35.0,Private,HS-grad,cat1,50.0,Other-service,<=50K
53.0,Private,Some-college,cat2,40.0,Craft-repair,>50K
47.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
50.0,,Some-college,cat2,22.0,Craft-repair,<=50K
32.0,Private,Some-college,,40.0,Sales,<=50K
40.0,,HS-grad,cat1,46.0,Handlers-cleaners,<=50K
41.0,Private,Some-college,cat1,,Sales,>50K
47.0,Federal-gov,Bachelors,cat1,40.0,Prof-specialty,<=50K
21.0,Private,Some-college,,25.0,Sales,<=50K
45.0,Local-gov,Masters,cat1,35.0,Adm-clerical,<=50K
33.0,Private,7th-8th,cat1,14.0,Other-service,<=50K
68.0,Without-pay,Some-college,cat1,25.0,Farming-fishing,<=50K
44.0,Private,Prof-school,cat1,55.0,Exec-managerial,>50K
49.0,Private,10th,,50.0,Machine-op-inspct,<=50K
45.0,Private,Doctorate,,40.0,Prof-specialty,>50K
,Private,Some-college,cat1,65.0,Transport-moving,>50K
29.0,Private,,cat1,,Transport-moving,<=50K
46.0,,Some-college,cat1,60.0,Exec-managerial,<=50K
19.0,Private,HS-grad,cat1,25.0,Craft-repair,<=50K
56.0,Private,10th,,40.0,,<=50K
55.0,Self-emp-not-inc,HS-grad,cat1,60.0,Craft-repair,<=50K
29.0,Private,HS-grad,cat1,50.0,Craft-repair,<=50K
21.0,Private,HS-grad,cat1,25.0,Priv-house-serv,<=50K
38.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
52.0,Private,5th-6th,cat1,50.0,Handlers-cleaners,<=50K
22.0,Private,HS-grad,cat1,40.0,Other-service,<=50K
20.0,Private,HS-grad,cat1,60.0,Adm-clerical,<=50K
31.0,Private,,cat1,50.0,Craft-repair,<=50K
39.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
55.0,Private,Some-college,cat1,40.0,,<=50K
35.0,Private,Assoc-acdm,cat1,40.0,Sales,<=50K
67.0,?,HS-grad,,5.0,?,<=50K
45.0,Private,Bachelors,,55.0,Craft-repair,>50K
61.0,Private,Masters,cat1,60.0,Exec-managerial,>50K
18.0,Private,HS-grad,cat1,30.0,Handlers-cleaners,<=50K
51.0,State-gov,Bachelors,cat1,40.0,Adm-clerical,<=50K
,Self-emp-not-inc,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
21.0,?,Some-college,cat1,25.0,?,<=50K
32.0,Private,Some-college,cat1,38.0,Other-service,<=50K
48.0,Private,HS-grad,cat1,45.0,Craft-repair,<=50K
62.0,Private,7th-8th,cat1,53.0,Transport-moving,<=50K
21.0,?,Some-college,cat1,40.0,?,<=50K
28.0,Private,HS-grad,cat1,45.0,,<=50K
19.0,Private,10th,cat1,45.0,,<=50K
20.0,Private,Some-college,cat1,15.0,Adm-clerical,<=50K
41.0,Private,Bachelors,cat1,40.0,,<=50K
29.0,Private,Bachelors,cat1,40.0,,<=50K
47.0,Private,Bachelors,,50.0,Exec-managerial,>50K
43.0,State-gov,Bachelors,cat1,37.0,Prof-specialty,>50K
20.0,Private,Some-college,cat1,20.0,Handlers-cleaners,<=50K
29.0,Private,Bachelors,cat1,55.0,Exec-managerial,>50K
51.0,Federal-gov,Bachelors,cat1,40.0,Prof-specialty,<=50K
40.0,Private,Assoc-voc,,40.0,Craft-repair,>50K
26.0,,5th-6th,cat1,40.0,Transport-moving,<=50K
30.0,Private,Bachelors,cat1,40.0,Prof-specialty,<=50K
36.0,Private,HS-grad,cat1,40.0,Other-service,<=50K
68.0,Local-gov,HS-grad,cat1,20.0,Protective-serv,<=50K
42.0,Private,Some-college,cat1,40.0,Tech-support,>50K
41.0,Private,HS-grad,cat1,40.0,Handlers-cleaners,<=50K
43.0,Private,Bachelors,,45.0,Exec-managerial,>50K
,Private,Some-college,cat1,20.0,Handlers-cleaners,<=50K
43.0,Private,Bachelors,cat1,40.0,Tech-support,<=50K
53.0,Private,HS-grad,cat4,60.0,Sales,>50K
45.0,Private,Some-college,cat1,40.0,Prof-specialty,>50K
,Private,HS-grad,cat1,40.0,,<=50K
31.0,Local-gov,Masters,cat1,45.0,,<=50K
23.0,Private,Some-college,cat1,25.0,Sales,<=50K
69.0,?,HS-grad,cat2,35.0,,<=50K
,State-gov,Masters,cat1,40.0,,<=50K
37.0,Self-emp-not-inc,HS-grad,cat1,45.0,Transport-moving,>50K
18.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
41.0,,HS-grad,cat1,45.0,,<=50K
30.0,Private,Bachelors,cat2,55.0,Sales,>50K
23.0,?,Assoc-acdm,cat1,20.0,?,<=50K
26.0,Private,Bachelors,cat1,30.0,Prof-specialty,<=50K
37.0,Private,HS-grad,,40.0,Craft-repair,<=50K
25.0,Private,Some-college,cat2,50.0,Tech-support,<=50K
33.0,Private,Some-college,cat1,40.0,Prof-specialty,>50K
37.0,Private,,cat4,40.0,Exec-managerial,>50K
31.0,Private,Bachelors,cat1,40.0,Tech-support,<=50K
27.0,Private,Some-college,cat1,80.0,Exec-managerial,<=50K
35.0,Private,Masters,cat1,,Sales,>50K
28.0,Self-emp-not-inc,Some-college,cat1,30.0,Adm-clerical,>50K
59.0,Private,HS-grad,cat1,50.0,Adm-clerical,<=50K
42.0,Private,Bachelors,cat1,40.0,,<=50K
50.0,Private,HS-grad,cat1,40.0,Transport-moving,>50K
27.0,?,Assoc-acdm,cat1,45.0,,<=50K
32.0,Private,Some-college,cat1,40.0,Machine-op-inspct,<=50K
27.0,Private,HS-grad,cat1,40.0,Craft-repair,<=50K
,Private,Bachelors,cat1,40.0,Machine-op-inspct,<=50K
46.0,Private,11th,cat1,40.0,Prof-specialty,>50K
41.0,Private,Some-college,cat1,50.0,Sales,>50K
59.0,Local-gov,Masters,cat2,60.0,Prof-specialty,>50K
20.0,Private,Some-college,cat1,30.0,Sales,<=50K
57.0,Private,Bachelors,cat1,40.0,Exec-managerial,>50K
46.0,Self-emp-not-inc,HS-grad,,70.0,Farming-fishing,<=50K
45.0,Private,7th-8th,cat1,40.0,Machine-op-inspct,<=50K
29.0,Local-gov,HS-grad,cat1,45.0,Handlers-cleaners,<=50K
,Private,11th,cat1,40.0,Handlers-cleaners,<=50K
46.0,Private,HS-grad,cat1,48.0,Transport-moving,<=50K
55.0,?,HS-grad,cat1,50.0,?,>50K
58.0,Private,Some-college,cat1,40.0,Craft-repair,>50K
38.0,Private,Assoc-voc,cat1,40.0,Exec-managerial,<=50K
29.0,Private,Some-college,cat1,50.0,Sales,<=50K
57.0,?,HS-grad,,20.0,?,<=50K
26.0,Local-gov,Bachelors,cat1,40.0,Prof-specialty,<=50K
42.0,Private,Bachelors,cat1,40.0,Adm-clerical,>50K
,Private,HS-grad,cat1,45.0,Transport-moving,>50K
31.0,Private,Some-college,cat4,45.0,Sales,>50K
43.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
47.0,Private,Bachelors,cat4,50.0,,>50K
51.0,State-gov,HS-grad,,56.0,Craft-repair,>50K
23.0,Private,HS-grad,cat1,40.0,Handlers-cleaners,<=50K
24.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
25.0,Private,Some-college,,38.0,,<=50K
22.0,?,Some-college,cat1,40.0,?,<=50K
38.0,Private,Assoc-voc,cat1,50.0,Craft-repair,<=50K
48.0,Private,HS-grad,cat1,16.0,Handlers-cleaners,>50K
33.0,Private,HS-grad,cat1,30.0,Craft-repair,<=50K
46.0,Private,Masters,cat1,55.0,Exec-managerial,>50K
18.0,Private,,cat1,40.0,Other-service,<=50K
52.0,Private,HS-grad,,40.0,Craft-repair,<=50K
46.0,Private,Bachelors,cat1,45.0,Prof-specialty,>50K
28.0,Private,HS-grad,cat1,40.0,Prof-specialty,<=50K
37.0,,Some-college,cat1,30.0,Other-service,<=50K
23.0,?,Some-college,,15.0,?,<=50K
45.0,,Masters,cat1,50.0,Prof-specialty,>50K
17.0,,10th,cat1,16.0,Sales,<=50K
56.0,Private,Masters,cat1,40.0,Prof-specialty,>50K
38.0,Self-emp-inc,Assoc-acdm,cat1,45.0,Exec-managerial,<=50K
81.0,Private,7th-8th,cat1,10.0,Transport-moving,<=50K
22.0,Private,Some-college,,30.0,Machine-op-inspct,<=50K
43.0,State-gov,Some-college,cat1,40.0,,<=50K
31.0,Private,Assoc-acdm,cat1,40.0,Adm-clerical,<=50K
42.0,Self-emp-not-inc,Bachelors,,40.0,Prof-specialty,>50K
66.0,?,Some-college,cat1,50.0,?,<=50K
50.0,Private,HS-grad,cat1,40.0,Transport-moving,>50K
31.0,Private,Some-college,cat1,,Handlers-cleaners,<=50K
35.0,Private,Some-college,,40.0,Exec-managerial,<=50K
21.0,?,Some-college,,,?,<=50K
36.0,Private,Bachelors,cat1,35.0,Other-service,<=50K
33.0,,7th-8th,cat1,40.0,,<=50K
36.0,Private,Bachelors,,40.0,Prof-specialty,<=50K
37.0,?,HS-grad,cat1,55.0,?,<=50K
50.0,Private,HS-grad,cat1,25.0,,<=50K
55.0,Private,Some-college,cat1,40.0,,>50K
29.0,Private,HS-grad,,40.0,,<=50K
24.0,Private,Some-college,cat1,30.0,Other-service,<=50K
,Federal-gov,Some-college,cat1,40.0,Adm-clerical,>50K
34.0,Private,Bachelors,cat1,40.0,Sales,<=50K
29.0,Private,7th-8th,cat1,55.0,Craft-repair,<=50K
60.0,Private,Some-college,cat1,32.0,Craft-repair,>50K
33.0,Private,Masters,cat1,50.0,Exec-managerial,>50K
58.0,Private,9th,cat1,40.0,Handlers-cleaners,<=50K
27.0,Private,Some-college,,40.0,Sales,<=50K
,State-gov,Some-college,cat1,40.0,,<=50K
63.0,Private,HS-grad,cat1,40.0,Protective-serv,<=50K
38.0,Self-emp-not-inc,Some-college,cat1,40.0,Other-service,<=50K
23.0,Private,Some-college,cat1,15.0,Craft-repair,<=50K
29.0,Private,Bachelors,cat2,40.0,Prof-specialty,>50K
31.0,Private,Prof-school,cat1,60.0,Prof-specialty,>50K
49.0,Self-emp-inc,HS-grad,cat1,40.0,Exec-managerial,>50K
45.0,Self-emp-inc,Doctorate,,60.0,,>50K
42.0,Private,9th,cat1,40.0,Transport-moving,<=50K
48.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,<=50K
33.0,Private,,cat1,40.0,Craft-repair,<=50K
24.0,Private,Some-college,cat1,40.0,Adm-clerical,<=50K
49.0,Self-emp-not-inc,Some-college,cat1,50.0,Sales,<=50K
40.0,Private,Some-college,,40.0,Machine-op-inspct,<=50K
57.0,Private,Assoc-voc,cat1,45.0,Prof-specialty,<=50K
50.0,Private,HS-grad,cat1,40.0,Adm-clerical,<=50K
46.0,Private,Bachelors,cat4,55.0,Exec-managerial,>50K
35.0,Self-emp-not-inc,,cat2,60.0,Exec-managerial,<=50K
,Private,Some-college,cat1,20.0,Other-service,<=50K
18.0,Private,10th,cat1,28.0,Other-service,<=50K
20.0,Private,HS-grad,cat1,,Craft-repair,<=50K
42.0,Private,HS-grad,cat1,40.0,Transport-moving,<=50K
46.0,Private,HS-grad,cat1,40.0,Machine-op-inspct,>50K
40.0,Federal-gov,,cat1,20.0,Adm-clerical,>50K
54.0,Private,Masters,,45.0,Exec-managerial,>50K
28.0,Private,HS-grad,cat1,45.0,Craft-repair,<=50K
